id;pkey;issuenum;pruject;Reporter;assignee;creator;issuetype;summary;description;environment;priority;resolution;issuestatus;created;updated;duedate;resulutiondate;votes;watches;timeestimate;timeoriginalestimate;timespent;worklflow_id;security;fixfor;component;archievedby;archiveddate;archived
281944;;23852;14006;b002336;b001059;b002336;10101;Jan-Marc Bub;;;3.0;;10000;2022-10-10 09:52:27;2024-09-27 08:52:12;;;0;2;;0.0;10687320;842644;;;;;;N
282251;;2548;12251;b001464;b000333;b002179;10100;CLONE - InVO 201 (VN-Wechsel) - InVO muss auch in die Zukunft durchführbar sein;Der InVO 201 (VN-Wechsel) muss auch mit einem zukünftigen WIRK-Datum durchführbar sein.  Die Anforderung kommt aus dem Projekt OPEX (Maßnahme 5);;3.0;10000.0;10002;2022-10-11 13:55:40;2024-06-11 16:15:58;;2024-06-11 13:57:00;0;4;0.0;0.0;190440;810413;;;;;;N
282415;;1341;16001;b000181;b000904;b000181;10100;INTERN - Zeitbuchung - Einzelvertragliche Prüfung wegen Steuer Manuell und Folgeaufgaben ;;;4.0;;10000;2022-10-12 08:21:16;2024-09-20 15:42:36;;;0;1;;0.0;391140;763385;;;;;;N
285370;;23778;12903;b002118;b003069;b002118;10001;Scrum-Organisation Team 1;Story ist für die Zeitbuchung bei Scrum-Terminen (Daily, Review, Retro, Planning, Workshops usw.);;3.0;;10000;2022-10-26 12:35:17;2024-09-27 10:14:01;;;0;2;;57752605.0;79071968;487586;;;;;;N
287729;;60;21802;b003069;b000091;b003069;10100;GiroCode (QR-Code) auf Rechnungen/Mahnungen aus dem Inkasso;Künftig soll auf den Rechnungen/Mahnungen aus dem Inkasso ein GiroCode (QR-Code) implementiert werden.  Der Kunde erhält dadurch beim Scannen über seine Bankingapp das komplett befüllte Überweisungsformular.  Um die Nutzung des QR Codes auswerten zu können, benötigen wir außerdem ein *Kennzeichen* innerhalb der QR Codes.  Eine Lösung wäre hier evtl. die letzten beiden Stellen des Verwendungszwecks.   * Verwendungszweck / GM = _GiroCode Mahnung_  * _Verwendungszweck / GR  =_ _GiroCode Rechnung_  _----------------------------------------------------------------------------------------------------------------------------------------------------------------------_  _Unser Vorschlag wäre, einen neuen Punkt „{*}Zahlungshinweise{*}“ auf den Rechnungen/Mahnungen zu implementieren._     !image-2022-11-10-11-13-16-830.png!  _Dieser Block soll immer am Ende des Briefes platziert werden. Somit können wir mit Wegfall des Zahlscheins evtl. noch eine Seite einsparen, sollte der Platz ausreichen und keine neue Zeile erfordern. Beispiele habe ich Euch angehangen._  _+Durch den Zahlungsblock hätten wir die Möglichkeit, künftige Zahlungsmethoden einfacher zu platzieren (PayPal, Barzahlen etc.).+_   ;;3.0;;10700;2022-11-10 11:07:00;2024-06-10 16:14:30;;;0;3;410400.0;0.0;446400;791415;;;;;;N
288046;;2313;12253;b000861;b001832;b000861;10100;KFZ: Abmeldung KilometerPerformanceService;"Die Webanwendung ""Kilometerlaufleistung"" wird nicht mehr benötigt und somit abgeschaltet. Der dazugehörige Bestands-Webservice ""KilometerPerformanceService"" (inkl. DMZ) und die dazugehörige Hostverarbeitung kann ebenfalls abgemeldet werden.   Wartend, bis die CS-Anwendung bei AE-BT-Konzern abgemeldet wurde (Rückmeldung C. Hofbeck).";;4.0;;10700;2022-11-11 15:40:14;2024-07-25 08:52:25;;;0;2;27360.0;0.0;30600;791225;;;;;;N
289896;;2967;13501;b001450;b001450;b001450;10000;Migration - 1.9 Umsetzung und Bugfix;;;3.0;;10700;2022-11-22 13:49:22;2024-09-03 16:34:25;;;0;1;;0.0;75600;755399;;;;;;N
290127;;2579;12251;b000155;b000155;b000155;10101;bNPF / Webservice mit Kontostand zu bestimmten Termin;BOSS benötigt einen Webservice von uns, der Kontostände (WKNs, Anteile, Kurse) + die dem Tarif zugrunde liegenden Gamma-r-Kosten (Kosten für die Leistungsentnahme) liefert;;3.0;10000.0;10002;2022-11-23 10:28:07;2024-07-03 08:34:36;2022-12-31 00:00:00.000;2024-07-03 08:34:36;0;5;136800.0;0.0;33300;810421;;;;;;N
293202;;1478;16001;b001715;b003069;b001715;10000;Zeitbuchung ID 0417 - PL / Teamkoordinatoren;;;3.0;;10700;2022-12-12 07:58:05;2024-09-23 10:43:37;;;0;2;;0.0;39971479;764860;;;;;;N
294030;;2605;12251;b000827;b000281;b000827;10100;Wertauszahlung zu DAX-Tarifen;Umsetzung mit Thomas Ruff, Susanne Wismach, Jürgen Narr, Arkadius Szyran und Bernd Lösch und Birgit Seibold am 12.12.2022 besprochen und verabschiedet. GeVo soll bis Anfang Mai 2023 eingesetzt werden. ;;2.0;;10000;2022-12-15 13:27:09;2024-09-25 12:40:05;;;0;1;0.0;0.0;590400;808143;;;;;;N
295744;;52;21800;b000983;b001676;b000983;10100;TA0990 (MAV) noch notwendig?;"Falls nein, Aufruf entfernen oder nur noch ein Hinweisbild, dass sie TA abgelöst wurde.     03.01.2023: TA kann nach Rücksprache mit Jürgen Bauer (siehe angehängte Mail vom 03.01.2023) gelöscht werden;   15.02.2023 aktuelle Liste wird geliefert.  15.02.2023 List wird am 16.02.2023 geliefert, da ich festgestellt habe, dass noch die zu löschenden Maske und Einmaljobs fehlen.";;3.0;;10700;2022-12-29 07:52:29;2024-09-17 17:23:48;2023-02-28 00:00:00.000;;0;5;54720.0;0.0;280800;777853;;;;;;N
295996;;4773;12250;b000424;b000424;b000424;10100;Zeitbuchung Linien-Tickets-2023 Chen;Hier werden die Aufwände des MA verbucht, die für Linientätigkeiten aufgewendet werden. *Bei Buchung der Zeit Link zum JIRA-Auftrag einfügen.* Keine Zeitbuchung im verlinkten JIRA-Auftrag.;;4.0;10000.0;10002;2023-01-02 10:48:04;2024-01-02 14:28:28.030;2023-12-31 00:00:00.000;2024-01-02 14:28:28.030;0;2;0.0;0.0;6244788;776210;;;;;;N
296309;;2435;12254;b002009;b003069;b002009;10100;WE 2023 PSS Weiterentwicklung Fachbereich HR;Dieser Auftrag dient dazu Aufträge und Übergaben zu dokumentieren die im Rahmen der Weiterentwicklung erfolgen.;;3.0;;10004;2023-01-04 08:03:27;2024-07-02 12:42:43;2023-12-31 00:00:00.000;;0;1;3283200.0;1752840.0;1530360;780641;;;;;;N
296841;;2436;12253;b000435;b002054;b000435;10101;FA-Schaden (Unfall): NIPO - Berichtigung KIZ Rente/Einmalzahlung;Derzeit ist hinterlegt, dass bei KIZ keine anderen Summen angezeigt werden. Dies ist jedoch falsch: Siehe VSNR 74/4 929 364!   Es müssen auch hier Tod, Inv. Kosm. Operationen, UKT, usw. (wenn vers.) angezeigt werden  Lt. Herrn Mejstrik erheblicher Aufwand! ;;3.0;;10700;2023-01-09 12:31:12;2024-08-14 15:15:19;;;0;2;0.0;0.0;34200;791206;;;;;;N
297001;;1496;16001;b001578;b003069;b001578;10000;Zeitbuchung ID 0417 ;Zeitbuchungen der Projektmitarbeiter (intern und extern) z.B.:  * für Zeitbuchungen, die nicht direkt einem Liefergegenstand zugeordnet werden können  * Organisationsthemen  * sonstige Themen   ;;3.0;;10700;2023-01-10 06:51:56;2024-09-27 12:23:19.017;;;0;1;;0.0;38288868;764864;;;;;;N
297002;;1497;16001;b001578;b003069;b001578;10100;INTERN Zeitbuchung Querschnittsaufwände;Zeitbuchungen der INTERNEN Projektmitarbeiter z.B.:  * für Zeitbuchungen, die nicht direkt einem Liefergegenstand zugeordnet werden können  * Organisationsthemen  * sonstige Themen;;3.0;;10700;2023-01-10 06:54:18;2024-09-27 14:41:51;;;0;1;;0.0;100025153;764865;;;;;;N
297005;;1498;16001;b001578;b003069;b001578;10100;EXTERN Zeitbuchung Querschnittsaufwände;Zeitbuchungen der EXTERNEN Projektmitarbeiter z.B.:  * für Zeitbuchungen, die nicht direkt einem Liefergegenstand zugeordnet werden können  * Organisationsthemen  * sonstige Themen;;3.0;;10700;2023-01-10 06:56:10;2024-09-27 15:37:49;;;0;1;;0.0;54121323;764866;;;;;;N
297305;;2663;12254;b002008;b001037;b002008;10101;WA 2023 SAP Vorsysteme - Systemadministration/Betreuung - JP;WA 2023 SAP Vorsysteme - Systemadministration/Betreuung - JP  Erneuerung Schnittstellen Unterstützung bei Fehler (Hilfskontierung, Testunterstützung, ….);;3.0;;10700;2023-01-11 08:40:13;2024-08-30 10:08:00;2023-12-31 00:00:00.000;;0;1;1094400.0;0.0;1530720;780661;;;;;;N
298054;;1241;12252;b001779;b000523;b001779;10100;TIBCO: Umstellung Formularanwendung auf 64 bit;;;3.0;;10700;2023-01-13 13:08:47;2024-08-28 09:34:01;;;0;1;0.0;0.0;350280;787808;;;;;;N
298293;;2639;12251;b000124;b001617;b000124;10100;WA Rechnungslegung 2023/2024;;;3.0;;10700;2023-01-16 09:56:44;2024-08-26 14:19:30.097;2024-12-31 00:00:00.000;;0;1;0.0;0.0;1863000;810910;;;;;;N
298295;;2640;12251;b000124;b001617;b000124;10100;WA SBF 2023/2024;;;3.0;;10700;2023-01-16 09:58:34;2024-08-26 14:19:50;2024-12-31 00:00:00.000;;0;2;0.0;0.0;2572200;810911;;;;;;N
298296;;2641;12251;b000124;b001617;b000124;10100;Wartung Wüstenrot;;;3.0;;10700;2023-01-16 09:59:59;2024-09-13 15:51:00;2024-12-31 00:00:00.000;;0;2;0.0;0.0;189000;810912;;;;;;N
298301;;2642;12251;b000124;b001117;b000124;10100;2023/2024 WA/WE SSB Druckausgaben Leben Klassik KA;;;3.0;;10700;2023-01-16 10:05:16;2024-07-25 14:28:19;2024-12-31 00:00:00.000;;0;1;0.0;0.0;2059200;810913;;;;;;N
298303;;2643;12251;b000124;b001117;b000124;10100;2023/2024 Einarbeitung in Druck Leben Klassik;;;3.0;;10700;2023-01-16 10:06:26;2024-07-23 15:47:29;2024-12-31 00:00:00.000;;0;1;0.0;0.0;977400;810914;;;;;;N
298304;;2644;12251;b000124;b000001;b000124;10100;WA PREMIUM 2023/2024;;;3.0;;10700;2023-01-16 10:09:01;2024-08-16 15:46:21;2024-12-31 00:00:00.000;;0;2;0.0;0.0;1218238;810915;;;;;;N
298306;;2645;12251;b000124;b000688;b000124;10100;WA Abschlussprovision 2023/2024;;;3.0;;10700;2023-01-16 10:15:28;2024-09-21 12:27:12;2024-12-31 00:00:00.000;;0;1;0.0;0.0;2752200;810916;;;;;;N
298307;;2646;12251;b000124;b000688;b000124;10100;WA PDB technisch 2023/2024;;;3.0;;10700;2023-01-16 10:16:50;2024-09-14 15:09:19;2024-12-31 00:00:00.000;;0;1;0.0;0.0;307800;810917;;;;;;N
298310;;2647;12251;b000124;b000688;b000124;10100;WA Testmanagement 2023/2024;;;3.0;;10700;2023-01-16 10:18:26;2024-09-14 15:09:52;2024-12-31 00:00:00.000;;0;1;0.0;0.0;239400;810918;;;;;;N
298311;;2648;12251;b000124;b000688;b000124;10100;WA Fonds-DB 2023/2024;;;3.0;;10700;2023-01-16 10:19:30;2024-09-21 12:26:39;2024-12-31 00:00:00.000;;0;1;0.0;0.0;952200;810919;;;;;;N
298313;;2649;12251;b000124;b000045;b000124;10100;WA Sollstellung/Inkasso/Einzelbuchungen 2023/2024;;;3.0;;10700;2023-01-16 10:21:26;2024-09-21 12:27:34;2024-12-31 00:00:00.000;;0;2;0.0;0.0;4833000;810920;;;;;;N
298316;;2652;12251;b000124;b001908;b000124;10100;2023/2024 WA/WE SAS Auswertungsbestände Bestand Leben MS;;;3.0;;10700;2023-01-16 10:31:47;2024-07-23 15:47:32;2024-12-31 00:00:00.000;;0;2;0.0;0.0;172800;810922;;;;;;N
298323;;2656;12251;b000124;b000124;b000124;10100;Abstimmungen, Koordination Wartung Klassikaufgaben 2023/2024;;;3.0;;10700;2023-01-16 10:41:58;2024-08-13 09:12:09;2024-12-31 00:00:00.000;;0;1;0.0;0.0;490320;810925;;;;;;N
298527;;2752;12254;b000782;b001037;b000782;10101;WA 2023 KAP-HYPO Allgemeine Wartung / Support Fachbereich JP;WA 2023 KAP-HYPO Allgemeine Wartung / Support Fachbereich JP;;3.0;;10700;2023-01-16 17:07:12;2024-08-02 14:10:42;2023-12-31 00:00:00.000;;0;1;820800.0;123120.0;697680;780700;;;;;;N
298804;;2754;12254;b000782;b001037;b000782;10101;WA 2023 ZTS Support Fachbereich JP;WA 2023 ZTS Support Fachbereich JP;;3.0;;10700;2023-01-17 10:56:35;2024-08-02 14:11:38;2023-12-31 00:00:00.000;;0;1;820800.0;0.0;866880;780701;;;;;;N
298812;;2757;12254;b000782;b001037;b000782;10101;WA 2023 ZFD Allgemeine Wartung / Support Fachbereich JP;WA 2023 ZFD Allgemeine Wartung / Support Fachbereich JP;;3.0;;10700;2023-01-17 11:14:28.007;2024-09-06 06:56:04.097;2023-12-31 00:00:00.000;;0;1;273600.0;55440.0;218160;780703;;;;;;N
298891;;2766;12254;b000782;b001034;b000782;10101;WA 2023 ZAS Allgemeine Wartung WMe;WA 2023 ZAS Allgemeine Wartung WMe;;3.0;;10700;2023-01-17 13:56:13;2024-07-22 18:05:48;2023-12-31 00:00:00.000;;0;2;1641600.0;0.0;1655280;780709;;;;;;N
299461;;2673;12251;b000124;b001908;b000124;10100;WA KAS 2023/2024;;;3.0;;10700;2023-01-19 13:49:42;2024-09-19 15:51:34;2024-12-31 00:00:00.000;;0;1;0.0;0.0;82800;810927;;;;;;N
299462;;2674;12251;b000124;b001908;b000124;10100;WA FATCA/CRS 2023/2024 AE;;;3.0;;10700;2023-01-19 13:50:32;2024-08-19 15:41:11.057;2024-12-31 00:00:00.000;;0;2;0.0;0.0;585720;810928;;;;;;N
299463;;2675;12251;b000124;b001908;b000124;10100;WA Auswertungsbestände 2023/24;;;3.0;;10700;2023-01-19 13:51:19;2024-08-16 16:10:13.007;2024-12-31 00:00:00.000;;0;4;0.0;0.0;619200;810929;;;;;;N
302497;;3154;13501;b003069;b000105;b003069;10000;Migration - Auswertungen HOST-Datenbanken;;;3.0;;10700;2023-02-03 14:54:02;2024-09-16 13:50:51;;;0;2;;0.0;1337100;755405;;;;;;N
302600;;4;17908;b001938;b001938;b001938;10100;Zeiterfassung Projektteam;;;3.0;;10700;2023-02-06 10:29:19;2024-09-27 17:08:13;;;0;2;27360.0;0.0;46633877;805359;;;;;;N
303057;;3159;13501;b000515;b000515;b000515;10000;Datenhaltung SAP APM und SAP Commissions;"Aktuell ist die Datenhaltung der vertriebsrelevanten Daten, welche sich aktuell in der ZAD befinden offen.   Hierzu soll eine Lösung definiert werden.   Aktuelle Alternativen:   a) Erweiterung des APM  b) Greenfield Ansatz ""auf Seiten der Nürnberger""  c) Nutzung des SAP Geschäftspartners (mit FS-CD vorhanden)   ";;3.0;;10000;2023-02-07 12:03:30;2024-06-06 11:41:08;;;0;1;;0.0;50700;752300;;;;;;N
307262;;93;21800;b000105;b000903;b000105;10102;TA 0989 - Status von fehlerhaften KV-Verträgen ist falsch;Der Status von nicht übertragenen / fehlerhaften KV-Verträgen ist falsch.  Die Verträge werden nicht auf erstellt zurückgesetzt, sondern bleiben auf freigegeben, bzw. abgegeben (sh. Anlage).  !image-2023-02-28-13-21-36-004.png|width=545,height=49!  !image-2023-02-28-13-22-02-590.png|width=541,height=156!  !image-2023-02-28-13-22-50-596.png|width=532,height=182!;;2.0;;10700;2023-02-28 13:23:34.067;2024-08-14 09:56:16;;;0;5;273600.0;7200.0;266400;777855;;;;;;N
307371;;3212;13501;b000977;b003069;b003069;10100;Scum Master - Zeitbuchung;;;3.0;;10000;2023-03-01 09:06:55;2024-08-30 18:52:52;;;0;1;20793600.0;12241440.0;8552160;752312;;;;;;N
307995;;2521;12253;b003069;b003069;b003069;10001;SYSKOM: Automatisierte Übergabe RAS-Liste nach TIBCO;IST:  * Es wird monatlich eine 7-Monatsliste zu den H-Änderungsanzeigen als PDF durch den Hostjob „MU-SYSKOM_H-AENDERUNGSANZEIGEN_7_MONATE_S7603501B_MU99“ erstellt.  * Diese muss manuell auf die jeweiligen Sachbearbeiter verteilt werden.  * Der Vorgang besteht noch bis zur Abschaltung von SYSKOM (Aktuelle Schätzung der Abschaltung ist das Jahr 2030).     SOLL:  * Die Datensätze aus dem Hostjob „MU-SYSKOM_H-AENDERUNGSANZEIGEN_7_MONATE_S7603501B_MU99“ sollen direkt an TIBCO übergeben und somit an die jeweiligen Postkörbe geroutet werden.  * Für die Übertragung soll aus dem PLI-Programm K5711X5 die „Universelle Schnittstelle“ bedient werden.  * Die Beschreibung der „Universellen Schnittstelle“ und aktuelle H-Änderungslisten liegen im Anhang bei.  * Ziel ist es den monatlich anfallenden manuellen Verteilungsaufwand zu minimieren.  * Für das Routing in TIBCO wird die VSNR benötigt, welche in der Auswertung enthalten ist.  * Als Schlagtext soll für die Vorgänge die 71 (Änderungsanzeige) verwendet werden.  * Anforderung von Ralph Schmidt.  * Für fachliche Fragen zur TIBCO Schnittstelle hat Herr Rainer Schnell seine Unterstützung angeboten.  * Folgender Hostjob könnte für diese Änderung als Referenzjob verwendet werden. Hier werden die Sanierungshinweise bereits an TIBCO geroutet: MU-SYSKOM_SANIERUNGSAUFTRÄGE_CONTROLLING_S7605301A__MU60;;2.0;;11009;2023-03-03 11:25:24;2024-09-26 06:35:06;;;0;3;0.0;0.0;207720;791207;;;;;;N
310733;;2542;12253;b000861;b001649;b000861;10001;SYSKOM: Bestandsauskunftsservice Ersatzgeschäft EFFZE:N;Für die Bearbeitung des Ersatzgeschäftes in EFFZE:N werden für die Abgabe an COM:N Vertragsdaten des Vorvertrages benötigt.  Handelt es sich um einen Vorvertrag, der sich im SYSKOM-Bestand befindet, wird ein Auskunftsservice benötigt. Dieser Service liefert die erforderlichen Daten zum Vertrag zurück.  Seitens EFFZE:N wird ein REST-Service bevorzugt. Es kann sich aber auch um einen SOAP-Service handeln.  Der Aufruf soll mit VSNR/BA/KG erfolgen.  Eine weitere Aufrufoption kann der Aufruf mit einer oder mehreren Vertragsart(en) (z.B. Hausrat, Unfall usw.) sein. In diesem Fall sollen nur die Vertragsdaten zu den angeforderten Vertragsart(en) zurück geliefert werden.  Folgende Vertragsinformationen werden benötigt:  Vertragsebene je Vertrag: Vertragsart, Vertragsablauf  Gefahr/Objekt-Ebene je Tarifnummer (TKZ): TKZ, Jahresbeitrag (Netto und Brutto inkl. aller Zu- und Abschläge)  Es können je VSNR, mehrere Verträge mit mehreren Tarifnummern enthalten sein.  Sollte die VSNR in SYSKOM nicht gefunden werden, so erfordert dies im Response eine entsprechende Meldung.  Sollte die VSNR (oder der Vertrag) in SYSKOM bereits den Status 'Storniert' haben, so ist ebenfalls eine entsprechende Meldung im Response vorzusehen.  Der Service wird seitens EFFZE:N auf den Stages DEV (TC84), SIT (TC85), VPRD und PROD benötigt.  Call via Zwischenschicht [https://architektur/wiki/x/BQoAF] angedacht. Hier sind die entsprechenden Mappings LvbId to BausteinId definiert.  Fachliche Anforderung: [Ersatzgeschäft Private Line Stufe 2 - ID276 EFFZE:N - NVG Wiki|https://architektur/wiki/pages/viewpage.action?pageId=263462963];;3.0;;10700;2023-03-16 11:25:20.073;2024-08-28 08:00:53.030;2023-12-31 00:00:00.000;;0;3;0.0;0.0;708300;791227;;;;;;N
312391;;50;21800;b000105;b001676;b000105;10100;Austrittsliste und Workflow - Übernahme der Innendienst-Agenturen;Die Innendienstagenturen sollen in der TA 9300, analog AAD, in den Workflow für die Austrittsgründe übernommen werden.  Keine Anonymisierung erforderlich.  Sh. a. beiliegende E-Mail.  Abstimmungstermin (technisch / fachlich) wurde hierzu von HR vereinbart und heute abgesagt.;;2.0;;10700;2023-03-22 14:35:51;2024-09-19 14:02:03;;;0;4;82080.0;36180.0;45900;777856;;;;;;N
312686;;47;21800;b000105;b000105;b000105;10100;TA 0989 - Umswitchen NBL zu NLV nach Zusammenlegung;Nach der Zusammenlegung NBL / NLV (01/24) muss ein Switch von der NBL zur NLV (KG01) erfolgen.;;2.0;10000.0;10002;2023-03-24 09:55:43;2024-09-17 17:25:05;;2024-07-25 13:42:05;0;7;136800.0;0.0;297000;777857;;;;;;N
312722;;1308;12252;b001779;b001090;b001779;10100;Erstellung Verfahrensdokumentation TIBCO - Wach, Ulrike;Unterstützung Erstellung Verfahrensdokumentation TIBCO  Pflege Confluence - Seite, Pflege vorhandener Handbücher u.ä. gemäß teaminterner Besprechung   ;;3.0;;10700;2023-03-24 10:52:18;2024-06-28 09:11:12;;;0;1;0.0;0.0;577800;787826;;;;;;N
312972;;413;17300;b000591;b000892;b000591;10100;Erhöhung ESB-Quote durch Erkennung der PZR;Erkennen und Abrechnen der professionellen Zahnreinigung PZR bei Berechnung der Ziffer 1040 der GOZ Ergänzung ist bereits implementiert und in einigen Tarifen auch bereits plausibilisiert     A:\Arbeitsgruppen\AG120003\NKV\NKV-ESB\2023 ESB PZR Ziffer 1040 Jira 359;;2.0;;10700;2023-03-27 12:47:44;2024-09-27 17:42:25;;;0;1;;0.0;939672;781515;;;;;;N
313296;;1;20800;b001064;b001206;b001064;10100;Zeiterfassung AE-Kranken Projekt 0472 ElStAM;Ticket zur Erfassung von Aufwänden im Rahmen des Projekts der Anwendungsentwicklung Kranken;;3.0;;10700;2023-03-28 14:32:46;2024-09-27 13:27:52;;;0;2;;0.0;1325988;766568;;;;;;N
313723;;29180;14006;b001649;b001049;b001649;10001;Unterstützung Prod-Gang Vicos mit REST-BZO-Call am Mainframe...;Der 1. Vicos-Lauf mit REST-BZO-Call erfolgt am 03.04. (Montag). Übergabe der relevanten Sourcen und JCL's erforderlich.;;3.0;10000.0;10002;2023-03-30 10:42:25;2024-09-23 10:59:50;;2024-09-23 10:59:50;0;2;;0.0;252000;880315;;;;;;N
313875;;12;15900;b000443;b003069;b000443;10000;NBLNLV-11 Vertrieb;Umsetzung der Verschmelzung der NBL auf die NLV in den vertrieblichen Systemen.     (75d AE plus 25d FB = 100d);;3.0;;10000;2023-03-30 15:46:54;2024-08-14 12:13:15;2024-09-30 00:00:00.000;;0;1;2736000.0;2647440.0;88560;814037;;;;;;N
313981;;1320;12252;b001779;b001130;b001779;10100;Zeitbuchung Linienaufgabe Wartung DynSpoc Q2/2023, Dozortseva Lada;Linienaufgabe Wartung DynSpoc Q2/2023 ;;3.0;;10700;2023-03-31 10:48:16;2024-07-22 23:37:49;2022-12-31 00:00:00.000;;0;1;0.0;0.0;345600;787827;;;;;;N
317521;;29738;14006;b003069;b003069;b003069;10101;Zeiterfassung Claudia Rosenberger;;;3.0;;10000;2023-04-25 08:25:55;2024-09-10 12:31:07;;;0;1;;0.0;1371600;842668;;;;;;N
318138;;136;20200;b003069;b003069;b003069;10001;SHUK: Umstellung 1zu1 Abzug auf Datapump ;Der 1zu1 Abzug für F-IPM Und F-IOS soll auf Oracle Datapump umgestellt werden.  Dazu benötigen wir Unterstützung von den DBAs. BIACC muss v.a. im ersten Zuge Abstimmungen dazu vornehmen.   Wichtig: für die GRANTs des SAS-User muss ein Stored procedure geschrieben werden.     Info zu Oracle Datapump:  https://docs.oracle.com/en/database/oracle/oracle-database/19/sutil/oracle-data-pump-overview.html#GUID-17FAE261-0972-4220-A2E4-44D479F519D4;;3.0;;10700;2023-04-27 13:34:38;2024-09-17 07:48:41;;;0;3;21600.0;82080.0;3600;771619;;;;;;N
318679;;29905;14006;b003069;b003069;b003069;10101;Zeiterfassung Diane Seger;;;3.0;;10000;2023-05-02 14:27:01.030;2024-09-27 10:56:01;;;0;1;;0.0;2158200;842672;;;;;;N
320539;;3029;12253;b000866;b002093;b000866;10001;RS - NRV Antragsdatensatz nach Rückgabe - Verarbeitung KUWE in der ZAD;"Als Anwender erwarte ich, dass die im Antragsprozess in der BT4all gefüllte Zustimmung oder Ablehnung zur Kundenwerbeeinwilligung (""NUERNBERGER Einwilligungserklärung zur Kontaktaufnahme per Telefon/E-Mail) nach Versand eines ordnungsgemäßen Antrags auch in der ZAD bei ""KUWE"" hinterlegt wird.     +Ist Zustand:+  Wird ein RS-Stand- Alone-Antrag über die BT4all generiert und versandt erfolgt nach Eingang des Antrags bei ElektrA eine Datensatzabgabe an die NRV. Von dort wird der Datensatz, nach erfolgreicher Verarbeitung des Antrages bei der NRV, als Spiegelbestand an die NUERNBERGER zurückgegeben und in der TA 0211 verarbeitet.  Auch wenn der Kunde den Fragen zu einer Werbeeinwilligung zugestimmt hat bzw. diese abgelehnt hat, werden die Daten zur Kundenwerbeeinwilligung trotzdem nicht in der ZAD bei KUWE angelegt und verarbeitet.      Wird ein Kombi-Antrag z.B. RS u Kfz in der BT4all generiert, wird erfolgt die Anlage der Kundenwerbeeinwilligung in der ZAD korrekt und ist unter KUWE eingetragen und einsehbar.      +Soll Zustand:+  Wenn dem Anwender die ""NUERNBERGER Einwilligungserklärung zur Kontaktaufnahme per Telefon/E-Mail vollständig erläutert wurde"" müssen auch bei einem RS-Stand-Alone-Antrag die Daten zur Kundenwerbeeinwilligung in der ZAD korrekt bei KUWE verarbeitet werden.  Die Angaben zur Kundenwerbeeinwilligung sind im Bipro Datensatz unter ""Direktmarketing"" hinterlegt.   !image-2023-05-12-08-07-00-474.png!  Mögliche Ausprägungen sind:  * Ja  * Nein  * Keine Antwort     1) Bei der Verarbeitung in der ZAD erwarten wir unter der TA0929 bei KUWE bei einer Zustimmung des Vertragspartner zur Werbeeinwilligung und Nennung von Telefonnummer und E-Mail folgendes Ergebnis:     !image-2023-05-12-08-07-17-570.png|width=654,height=370!     2) Bei der Verarbeitung in der ZAD erwarten wir unter der TA0929 bei KUWE bei einer Ablehnung des Vertragspartner zur Werbeeinwilligung und Nennung von Telefonnummer und E-Mail folgendes Ergebnis:     !image-2023-05-12-08-09-16-474.png|width=935,height=181!     3) Erteilt der Kunde keine Werbeeinwilligung und wird das Formular zur Werbeeinwilligung nicht übermittelt erwarten wir bei der Verarbeitung in der ZAD unter der TA0929 bei KUWE folgendes Ergebnis:  !image-2023-05-16-07-14-15-346.png|width=945,height=137!        Die Verarbeitung bei einem Kombi-Antrag funktioniert auch zum aktuellen Zeitpunkt bereits korrekt. Die Daten werden korrekt in der ZAD eingepflegt.   Vielleicht können aus diesem Verarbeitungsprozess wichtige Erkenntnisse gezogen werden.      Anlage:  * Testantrag RS Alone  * Testantrag RS u Kfz anbei";;3.0;10000.0;10002;2023-05-12 08:06:16;2024-06-06 15:21:15;;2024-06-04 09:30:47;0;6;;0.0;271440;790604;;;;;;N
